ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
1372, "Itsuka Tenma no Kuro Usagi Picture Drama", 6, "['Zexcs']", "['Comedy',  'Picture Drama', 'Based on a Light Novel',  'Ecchi']", DVD Special, 2011-2012, PG-13
1373, "Itsuka Tenma no Kuro Usagi (A Dark Rabbit has Seven Lives)", 12, "['Frontier Works',  'Kadokawa Shoten', 'Zexcs',  'AT-X',  'Zexcs',  'Kadokawa Pictures Japan',  'The Klock Worx']", "[ 'Ecchi', 'Based on a Light Novel',  'Vampire', 'Comedy',  'Picture Drama',  'Shounen',  'Supernatural',  'Romance']", DVD Special, 2011-2012, R+
1374, "A Dark Rabbit has Seven Lives Picture Drama", 6, "['Zexcs', 'AIC']", "['Romance',  'Picture Drama', 'Based on a Light Novel']", DVD Special, 2011-2012, PG-13
1375, "Hi-Speed Jecy (High Speed Jessie)", 12, "[ 'VAP', 'Studio Pierrot']", "[ 'Futuristic',  'Sci Fi', 'Action']", OVA, 1989-1990, R
1376, "Zoku Natsume Yuujinchou (Natsume&#039;s Book of Friends Sequel)", 13, "['Aniplex', 'Brains-Base',  'Inc.',  'NIS America',  'Brains Base']", "[ 'Shoujo', 'Comedy', 'Drama',  'Fantasy',  'Slice of Life',  'Supernatural']", DVD Special, 2009-2009, PG-13
1377, "Ai no Gakkou Cuore Monogatari", 26, "['Nippon Animation']", "[ 'Historical', 'Drama',  'Slice of Life',  'Europe', 'Based on a Novel']", TV, 1981-1981, G
1378, "Juuni Senshi Bakuretsu Eto Ranger", 39, "['Shaft']", "['Fantasy',  'Comedy',  'Fantasy', 'Action']", TV, 1995-1996, PG-13
1379, "Golden Brave Goldran", 48, "[ 'ADV Films', 'KSS',  'APPP',  'Discotek',  'Media Blasters', 'Sunrise']", "[ 'Comedy', 'Mecha', 'Adventure',  'Ecchi']", TV, 1995-1996, R+
1380, "Ougon Yuusha Goldran (The Brave of Gold Goldran)", 48, "[ 'Studio Take Off', 'Sunrise']", "[ 'Kids', 'Mecha', 'Action',  'Mecha',  'Fantasy',  'Shounen',  'Sci-Fi',  'Adventure']", TV, 1995-1996, G
1381, "Ougon Yuusha Goldran (The Brave of Gold Goldran)", 48, "[ 'Studio Take Off', 'Sunrise']", "[ 'Kids', 'Mecha', 'Action',  'Mecha',  'Fantasy',  'Shounen',  'Sci-Fi',  'Adventure']", TV, 1995-1996, G
1382, "Walkure Romanze", 12, "['Lantis',  'Pony Canyon', '8-Bit',  '8bit']", "[ 'Sports',  'Ecchi',  'School Life', 'Action',  'Harem',  'School', 'Based on a Visual Novel',  'Romance']", TV, 2013-2013, R+
1383, "Robot Girls Z", 3, "['Toei Animation',  'Nippon Columbia',  'LandQ studios']", "['Comedy',  'Parody',  'Ecchi']", TV, 2014-2014, PG-13
1384, "Robot Girls Z Specials", 3, "['Toei Animation',  'Nippon Columbia',  'LandQ studios']", "['Comedy',  'Parody',  'Ecchi']", TV, 2014-2014, PG-13
1385, "Tesagure! Bukatsumono Encore", 12, "['', 'VAP',  'Tesagure! Production Committee']", "[ 'School', '\'\'',  'Slice of Life', 'Parody']", TV, 2014-2014, PG-13
1386, "Freezing Vibration Specials", 6, "[ 'A.C.G.T.',  'Media Factory', '', 'FUNimation Entertainment']", "[ 'Explicit Sex', 'Action',  'Panty Shots',  'Comedy', 'Ecchi',  'Ecchi']", DVD Special, 2013-2014, R+
1387, "Freezing Vibration Specials", 12, "[ 'A.C.G.T.',  'Media Factory', '', 'FUNimation Entertainment']", "[ 'Explicit Sex',  'Seinen',  'Drama',  'Harem',  'Romance',  'Military',  'Martial Arts', 'Action',  'Panty Shots',  'Comedy', 'Ecchi',  'Sci-Fi',  'Ecchi']", DVD Special, 2013-2014, R+
1388, "The Ultraman", 50, "['Production Reed', 'Studio Khara']", "[ 'Shorts',  'Sci Fi',  'Japan Animator's Exhibition',  'Shounen',  'Superpowers',  'Monsters',  'Super Power', 'Action',  'Action',  'Space',  'Sci-Fi']", Web, 1979-2015, PG-13
1389, "Teekyuu", 12, "['MAPPA',  'Earth Star Entertainment', 'Mappa']", "[ 'School',  'Comedy',  'Sports', 'Comedy', 'Based on a Manga',  'Shounen']", TV, 2012-2012, PG-13
1390, "I&#039;&#039;s Pure Bonus", 5, "['Studio Pierrot',  'Viz Media', 'ARMS']", "['Comedy', '\'\'',  'Romance',  'Ecchi']", DVD Special, 2005-2006, R+
1391, "Miami Guns", 13, "[ 'Kodansha', 'Group TAC']", "['Comedy',  'Police',  'Shounen', 'Action',  'Comedy',  'America',  'Ecchi']", TV, 2000-2000, R
1392, "Gakumon! Ookami Shoujo wa Kujikenai", 2, "[ 'TYO Animations', 'VAP', 'Studio Moriken']", "['Comedy',  'School', '\'\'',  'Shoujo',  'Romance']", Web, 2014-2014, PG-13
1393, "Sentimental Journey", 12, "['Sunrise',  'Media Blasters']", "[ 'Episodic', 'Drama',  'Shoujo',  'Romance']", TV, 1998-1998, PG-13
1394, "Gokuu no Daibouken (Adventures of the Monkey King)", 39, "['Mushi Productions', '']", "['Comedy',  'Fantasy', '\'\'']", TV, 1967-1967, G
1395, "Transformers the Movie (Transformers: The Movie)", 1, "[ 'Hasbro', 'Toei Animation', '']", "[ 'Robots',  'Mecha', 'Action',  'Shorts']", OVA, 1986-1986, PG
1396, "Gekitou! Crush Gear Turbo", 68, "['Sunrise',  'Bandai Visual']", "['Shounen',  'Family Friendly',  'Shounen', 'Action',  'Sports']", TV, 2001-2003, G
1397, "Gekitou! Crush Gear Turbo", 68, "['Sunrise',  'Bandai Visual']", "['Shounen',  'Family Friendly',  'Shounen', 'Action',  'Sports']", TV, 2001-2003, G
1398, "Amagami SS+ Plus Picture Drama", 6, "['AIC', 'David Production']", "['Romance', 'Picture Drama']", DVD Special, 2011-2012, PG-13
1399, "Yurumates 3D Plus", 13, "['DAX Production',  'Takeshobo',  'C2C',  'Dwango Music Entertainment', 'C2C',  'Right Gauge']", "[ 'Boarding House', 'Based on a Manga',  'Comedy', 'Comedy',  'Seinen',  'Slice of Life']", OVA, 2012-2012, PG-13
1400, "Yurumates 3D: Ushinawareta Genjitsu", 13, "['DAX Production',  'Takeshobo',  'C2C',  'Dwango Music Entertainment', 'C2C',  'Right Gauge']", "[ 'Boarding House', 'Based on a Manga',  'Comedy', 'Comedy',  'Seinen',  'Slice of Life']", OVA, 2012-2012, PG-13
1401, "Mahou Tsukai Sally (Sally the Witch)", 109, "['Toei Animation']", "['Fantasy',  'School Life',  'School',  'Magic', 'Family Friendly',  'Shoujo',  'Magical Girl']", TV, 1966-1968, G
1402, "Mahou Tsukai Sally (Sally the Witch)", 109, "['Toei Animation']", "['Fantasy',  'School Life',  'School',  'Magic', 'Family Friendly',  'Shoujo',  'Magical Girl']", TV, 1966-1968, G
1403, "Rokumon Tengai Mon Colle Knights", 51, "['Studio Deen']", "[ 'Card Battles',  'Person in a Strange World',  'Superpowers',  'Monsters',  'Magic',  'Kids',  'Parody',  'Comedy',  'Fantasy', 'Adventure']", TV, 2000-2000, PG
1404, "Rokumon Tengai Mon Colle Knights", 51, "['Studio Deen']", "[ 'Card Battles',  'Person in a Strange World',  'Superpowers',  'Monsters',  'Magic',  'Kids',  'Parody',  'Comedy',  'Fantasy', 'Adventure']", TV, 2000-2000, PG
1405, "Metal Fight Beyblade 4D (Beyblade: Metal Fury)", 52, "['Synergy SP', 'SynergySP']", "[ 'Sci Fi',  'Sports',  'Family Friendly',  'Monsters',  'Based on a Manga', 'Action', 'Adventure',  'Adventure']", TV, 2011-2012, PG
1406, "Metal Fight Beyblade 4D (Beyblade: Metal Fury)", 52, "['Synergy SP', 'SynergySP']", "[ 'Sci Fi',  'Sports',  'Family Friendly',  'Monsters',  'Based on a Manga', 'Action', 'Adventure',  'Adventure']", TV, 2011-2012, PG
1407, "Metal Fight Beyblade Zero G (Beyblade: Shogun Steel)", 52, "['Synergy SP', 'Tatsunoko Productions',  'SynergySP']", "[ 'Sci Fi',  'Sports',  'Family Friendly',  'Monsters',  'Based on a Manga', 'Action', 'Adventure',  'Adventure']", TV, 2011-2012, PG
1408, "Uchuusen Sagittarius", 77, "['Nippon Animation']", "[ 'Outer Space',  'Sci Fi',  'Comedy', 'Adventure',  'Sci-Fi']", TV, 1986-1987, PG
1409, "Spaceship Sagittarius", 77, "['Nippon Animation']", "[ 'Outer Space',  'Sci Fi',  'Comedy', 'Adventure',  'Sci-Fi']", TV, 1986-1987, PG
1410, "Bakuten Shoot Beyblade 2002 (Beyblade V-Force)", 51, "['d-rights', 'MADHOUSE',  'Heewon Entertainment',  'Nelvana']", "[ 'Sci Fi',  'Sports',  'Shounen',  'Family Friendly',  'Monsters',  'Based on a Manga', 'Action',  'Comedy',  'Sci-Fi',  'Adventure']", TV, 2002-2002, PG
1411, "Seikimatsu Darling", 1, "['Horannabi', '']", "[ 'Shounen Ai',  'Shounen-ai',  'Drama', 'Comedy',  'Romance']", OVA, 1996-1996, PG-13
1412, "Suisei no Gargantia Specials", 6, "['Production I.G',  'Viz Media', 'Artland']", "[ 'Mecha', 'Ecchi', 'Action',  'Sci-Fi']", DVD Special, 2013-2013, PG-13
1413, "Senran Kagura Specials", 6, "['Ordet',  'LIDENFILMS', 'Artland']", "['Ecchi',  'Comedy',  'Fantasy',  'Shounen', 'Action']", DVD Special, 2013-2013, PG-13
1414, "Senran Kagura (Senran Kagura Ninja Flash)", 12, "[ 'FUNimation Entertainment',  'Genco',  'Marvelous AQL',  'Media Factory',  'Senran Kagura Partners', 'Artland']", "[ 'School',  'Comedy', 'Ecchi', 'Action',  'Ecchi']", DVD Special, 2013-2013, PG-13
1415, "Mobile Suit SD Gundam Mk V", 3, "['Sunrise']", "['Mecha', 'Comedy',  'Mecha',  'Parody',  'Sci-Fi']", OVA, 1988-1990, PG
1416, "GeGeGe no Kitarou (1985)", 108, "['Toei Animation']", "['Comedy', 'Episodic',  'Supernatural',  'Japanese Mythology']", TV, 1985-1988, G
1417, "Daitoshokan no Hitsujikai Specials", 6, "[ 'add some', 'Hoods Entertainment', 'None found']", "[ 'Based on a Visual Novel', 'Based on an Eroge', 'Comedy',  'Comedy',  'Picture Drama',  'Ecchi']", DVD Special, 2014-2015, R+
1418, "Daitoshokan no Hitsujikai Specials", 6, "['8bit', 'Hoods Entertainment']", "[ 'Based on a Visual Novel', 'Based on an Eroge', 'Comedy',  'Comedy',  'Picture Drama',  'Ecchi']", DVD Special, 2014-2015, R+
1419, "Seirei Tsukai no Blade Dance Specials", 6, "['TNK', 'Hoods Entertainment']", "[ 'Based on a Visual Novel', 'Based on an Eroge',  'School',  'Picture Drama', 'Action',  'Comedy',  'Fantasy',  'Supernatural']", DVD Special, 2014-2015, PG-13
1420, "Daitoshokan no Hitsujikai Specials", 6, "['Production IMS', 'Hoods Entertainment']", "[ 'Based on a Visual Novel', 'Based on an Eroge', 'Comedy',  'Comedy',  'Picture Drama',  'Ecchi']", DVD Special, 2014-2015, R+
1421, "Daitoshokan no Hitsujikai (A Good Librarian Like a Good Shepherd)", 12, "[ 'Hoods Entertainment', 'Hoods Entertainment', 'FUNimation Entertainment']", "[ 'School',  'Based on a Visual Novel', 'Based on an Eroge', 'Harem',  'Comedy',  'Picture Drama',  'Romance']", DVD Special, 2014-2015, PG-13
1422, "Daitoshokan no Hitsujikai (A Good Librarian Like a Good Shepherd)", 12, "[ 'Hoods Entertainment', 'Hoods Entertainment', 'FUNimation Entertainment']", "[ 'School',  'Based on a Visual Novel', 'Based on an Eroge', 'Harem',  'Comedy',  'Picture Drama',  'Romance']", DVD Special, 2014-2015, PG-13
1423, "Meiken Jolie (Belle and Sebastian)", 52, "['NHK',  'Toho Company', '']", "[ 'Historical',  'Family Friendly', 'Adventure',  'Europe']", TV, 1981-1982, G
1424, "Meiken Jolie (Belle and Sebastian)", 52, "['NHK',  'Toho Company', '']", "[ 'Historical',  'Family Friendly', 'Adventure',  'Europe']", TV, 1981-1982, G
1425, "Gekijouban Metal Fight Beyblade vs Taiyou: Shakunetsu no Shinryakusha Sol Blaze", 51, "[ 'Seven', 'Tatsunoko Productions', '',  'SynergySP',  'Nelvana']", "[ 'Comedy', '\'\'', 'Adventure',  'Sports']", Movie, 2009-2010, PG
1426, "Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze", 51, "[ 'Seven', 'Tatsunoko Productions', '',  'SynergySP',  'Nelvana']", "[ 'Comedy', '\'\'', 'Adventure',  'Sports']", Movie, 2009-2010, PG
1427, "Shugo Chara! Party!", 25, "[ 'Satelight', 'TV Tokyo', 'Satelight']", "['Comedy',  'School', 'Based on a Manga',  'Family Friendly',  'Romance',  'Magic',  'Comedy',  'Fantasy',  'Shoujo',  'Magical Girl',  'Monster-of-the-week']", TV, 2009-2010, PG
1428, "Heisei Inu Monogatari Bow (Heisei Period Dog Tale Bow)", 40, "[ 'Daiichi Kosho Co.', 'Nippon Animation']", "['Comedy',  'Comedy',  'Slice of Life', 'Adventure']", TV, 1993-1994, G
1429, "Wakusei Robo Danguard Ace (Dangard Ace)", 56, "['Toei Animation']", "['Mecha',  'Sci Fi', 'Action',  'Mecha',  'Shounen',  'Sci-Fi']", TV, 1977-1978, PG-13
1430, "Wakusei Robo Danguard Ace (Dangard Ace)", 56, "['Toei Animation']", "['Mecha',  'Sci Fi', 'Action',  'Mecha',  'Shounen',  'Sci-Fi']", TV, 1977-1978, PG-13
1431, "Duel Masters Zero", 25, "['Shogakukan Music & Digital Entertainment', 'Shogakukan Music &amp; Digital Entertainment']", "[ 'Card Battles',  'Kids', 'Action',  'Shounen', 'Based on a Manga',  'Family Friendly']", TV, 2007-2008, G
1432, "Princess Lover! Magical Knight Maria-chan", 12, "[ 'Dream Force', 'GoHands']", "['Comedy',  'School', '\'\'',  'Harem',  'Ecchi']", DVD Special, 2009-2010, R+
1433, "Saint October", 26, "['Konami',  'Studio Comet',  'Delphi Sound', 'Studio Comet',  'Yomiko Advertising']", "[ 'Shoujo',  'Original Work', 'Comedy',  'Detectives',  'Magic',  'Mystery',  'Fantasy', 'Adventure',  'Magical Girl']", TV, 2007-2007, PG-13
1434, "Nanami-chan 2nd Series", 16, "['Robot', 'Group TAC']", "['Comedy',  'Kids',  'Family Friendly', 'Animal Protagonists']", TV, 2004-2005, G
1435, "Haou Taikei Ryuu Knight (Lord of Lords Ryu Knight)", 52, "['Sunrise']", "['Action',  'Mecha',  'Fantasy',  'Adventure']", OVA, 1994-1995, PG-13
1436, "Jagainu-kun", 26, "['Aniplex', 'Studio Egg']", "[ 'Food Protagonists', 'Adventure',  'Original Work',  'Family Friendly', 'Animal Protagonists',  'Kids',  'Fantasy',  'Slice of Life',  'Shoujo']", TV, 2004-2004, G
1437, "Rolling☆Girls (The Rolling Girls)", 12, "[ 'FUNimation Entertainment',  'Wit Studio', 'Wit Studio',  'Mainichi Broadcasting',  'Pony Canyon',  'Movic',  'Shochiku', 'Dentsu']", "[ 'Super Power', 'Action',  'Original Work', 'Comedy',  'Slice of Life',  'Adventure']", DVD Special, 2015-2015, PG-13
1438, "Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou", 12, "[ 'FUNimation Entertainment',  'Wit Studio', 'Wit Studio',  'Mainichi Broadcasting',  'Pony Canyon',  'Movic',  'Shochiku', 'Dentsu']", "[ 'Super Power', 'Action',  'Original Work', 'Comedy',  'Slice of Life',  'Adventure']", DVD Special, 2015-2015, PG-13
1439, "Ai Tenshi Densetsu Wedding Peach Specials", 2, "['', 'KSS',  'Studio Jack']", "[ 'Magic', '\'\'', 'Adventure',  'Comedy',  'Shoujo',  'Romance']", DVD Special, 1995-1995, G
1440, "Ai Tenshi Densetsu Wedding Peach (Wedding Peach)", 51, "[ 'ADV Films',  'NAS', 'Oriental Light and Magic',  'KSS', '',  'Studio Jack']", "[ 'Magic', '\'\'', 'Adventure',  'Comedy',  'Shoujo',  'Romance']", DVD Special, 1995-1996, G
1441, "gdgd Fairies", 12, "['Strawberry Meets Pictures', '']", "[ 'Magic',  'Original Work', 'Comedy',  'Comedy',  'Fantasy', 'CG Animation']", TV, 2011-2011, G
1442, "Metal Fight Beyblade Zero G (Beyblade: Shogun Steel)", 38, "['Synergy SP', 'Tatsunoko Productions',  'SynergySP']", "[ 'Sci Fi',  'Sports',  'Family Friendly',  'Shounen',  'Monsters',  'Based on a Manga', 'Action', 'Adventure',  'Adventure']", TV, 2012-2012, PG
1443, "Metal Fight Beyblade 4D (Beyblade: Metal Fury)", 52, "['Synergy SP', 'SynergySP']", "[ 'Sci Fi',  'Sports',  'Family Friendly',  'Shounen',  'Monsters',  'Based on a Manga', 'Action', 'Adventure',  'Adventure']", TV, 2011-2012, PG
1444, "Metal Fight Beyblade Zero G (Beyblade: Shogun Steel)", 38, "['Synergy SP', 'Tatsunoko Productions',  'SynergySP']", "[ 'Sci Fi',  'Sports',  'Family Friendly',  'Shounen',  'Monsters',  'Based on a Manga', 'Action', 'Adventure',  'Adventure']", TV, 2012-2012, PG
1445, "Dororon Enma-kun Meeramera (Ghastly Prince Enma Burning Up)", 12, "['Brains Base',  'Inc.',  'Dynamic Planning',  'Mainichi Broadcasting', 'Brains-Base',  'NIS America']", "['Comedy',  'Shounen',  'Superpowers',  'Super Power', 'Action',  'Crude',  'Comedy',  'Fantasy',  'Supernatural',  'Ecchi']", TV, 2011-2011, R
1446, "Dororon Enma-kun Meeramera (Ghastly Prince Enma Burning Up)", 12, "['Brains Base',  'Inc.',  'Dynamic Planning',  'Mainichi Broadcasting', 'Brains-Base',  'NIS America']", "['Comedy',  'Shounen',  'Superpowers',  'Super Power', 'Action',  'Crude',  'Comedy',  'Fantasy',  'Supernatural',  'Ecchi']", TV, 2011-2011, R
1447, "Sonic X", 78, "[ 'Discotek',  '4Kids Entertainment', 'TMS Entertainment']", "[ 'Animal Protagonists',  'Sci Fi',  'Shounen',  'Family Friendly',  'Kids', 'Action',  'Comedy',  'Mecha', 'Adventure',  'Sci-Fi',  'Adventure']", TV, 2003-2004, PG
1448, "Ryuugajou Nanana no Maizoukin (Nanana&#039;s Buried Treasure)", 1, "['A-1 Pictures']", "['Comedy',  'Promotional', 'Based on a Light Novel',  'Supernatural']", Web, 2011-2011, PG-13
1449, "Cluster Edge Specials", 25, "['Sentai Filmworks', 'Sunrise']", "[ 'Sci Fi',  'Original Work',  'Superpowers',  'Military', 'Action',  'Fantasy',  'Sci-Fi']", TV, 2005-2006, PG-13
1450, "Cluster Edge", 25, "[ 'Sentai Filmworks', 'Sunrise',  'Bandai Visual']", "[ 'Sci Fi',  'Original Work',  'Superpowers',  'Military', 'Action',  'Fantasy',  'Sci-Fi']", TV, 2005-2006, PG-13
1451, "Ai Shite Night (Rock&#039;n Roll Kids)", 42, "['Toei Animation']", "['Comedy', 'Based on a Manga',  'Romance',  'Rock Music',  'Music',  'Comedy',  'Shoujo']", TV, 1983-1984, PG
1452, "Ai Shite Night (Rock&#039;n Roll Kids)", 42, "['Toei Animation']", "['Comedy', 'Based on a Manga',  'Romance',  'Rock Music',  'Music',  'Comedy',  'Shoujo']", TV, 1983-1984, PG
1453, "Pure-tou no Nakama-tachi (Serendipity the Pink Dragon)", 26, "[ 'add some', 'Shaft', 'None found']", "[ 'Family Friendly', 'Fantasy',  'Kids', 'Dragons',  'Fantasy']", TV, 1983-1983, G
1454, "Pure-tou no Nakama-tachi (Serendipity the Pink Dragon)", 26, "[ 'add some', 'Shaft', 'None found']", "[ 'Family Friendly', 'Fantasy',  'Kids', 'Dragons',  'Fantasy']", TV, 1983-1983, G
1455, "Yuusha Raideen", 50, "['Sunrise']", "[ 'Shounen', 'Action',  'Monster-of-the-week',  'Mecha',  'Sci-Fi',  'Adventure']", TV, 1975-1976, PG-13
1456, "Yuusha Raideen", 50, "['Sunrise']", "[ 'Shounen', 'Action',  'Monster-of-the-week',  'Mecha',  'Sci-Fi',  'Adventure']", TV, 1975-1976, PG-13
1457, "Mobile Suit Gundam Unicorn", 13, "[ 'NYAV Post', 'Sunrise',  'Bandai Entertainment', 'Gathering']", "[ 'Parody',  'Drama',  'Military', 'Action', 'Comedy',  'Mecha',  'Space',  'Sci-Fi']", TV, 2010-2014, PG-13
1458, "Ai to Yuuki no Pig Girl Tonde Buurin (Super Pig)", 51, "['Nippon Animation']", "[ 'Shoujo',  'School', 'Based on a Manga',  'Romance',  'Magic',  'Parody',  'Comedy',  'Fantasy', 'Adventure',  'Magical Girl']", TV, 1994-1995, G
1459, "Wakusei Robo Danguard A: Uchuu Daikaisen", 56, "['Toei Animation']", "[ 'Shounen', 'Mecha',  'Sci-Fi']", Movie, 1977-1978, PG-13
1460, "Wakusei Robo Danguard Ace (Dangard Ace)", 56, "['Toei Animation']", "[ 'Shounen', 'Mecha',  'Sci-Fi']", Movie, 1977-1978, PG-13
1461, "Karasu Tengu Kabuto", 39, "['KSS', '']", "[ 'Historical',  'Drama',  'Based on a Manga', 'Action',  'Swordplay',  'Adventure']", TV, 1990-1991, R
1462, "Karasu Tengu Kabuto", 39, "['KSS', '']", "[ 'Historical',  'Drama',  'Based on a Manga', 'Action',  'Swordplay',  'Adventure']", TV, 1990-1991, R
1463, "Tom Sawyer no Bouken (The Adventures of Tom Sawyer)", 49, "['Nippon Animation']", "[ 'Historical',  'Drama',  'Based on a Novel',  'Family Friendly', 'America',  'World Masterpiece Theater',  'Slice of Life', 'Adventure']", TV, 1980-1980, G
1464, "Tom Sawyer no Bouken (The Adventures of Tom Sawyer)", 49, "['Nippon Animation']", "[ 'Historical',  'Drama',  'Based on a Novel',  'Family Friendly', 'America',  'World Masterpiece Theater',  'Slice of Life', 'Adventure']", TV, 1980-1980, G
1465, "Spoon Oba-san", 130, "['Studio Pierrot',  'Gakken']", "[ 'Magic', 'Kids',  'Fantasy', 'Family Friendly']", TV, 1983-1984, PG
1466, "Sasuga no Sarutobi (Amazing Sarutobi)", 69, "[ 'Asatsu DK', 'NAS', '']", "[ 'Adventure', '\'\'',  'Martial Arts', 'Action',  'Sports',  'Comedy',  'Romance']", TV, 1982-1984, G
1467, "Chou Denei-ban SD Gundam Sangokuden Brave Battle Warriors", 51, "['Sunrise',  'TV Tokyo Music']", "[ 'Historical',  'Mecha', 'Mecha', 'Action']", Movie, 2010-2011, PG
1468, "Higashi no Eden - Movie I: The King of Eden", 11, "[ 'FUNimation Entertainment',  'Asmik Ace Entertainment', 'Production I.G',  'Sony Music Entertainment',  'Fuji TV']", "[ 'Drama',  'Thriller',  'noitaminA', 'Action',  'Mystery', 'High Stakes Games',  'Comedy',  'Sci-Fi',  'Romance']", Movie, 2009-2009, R
1469, "Eden of The East Movie I: The King of Eden", 11, "[ 'FUNimation Entertainment',  'Asmik Ace Entertainment', 'Production I.G',  'Sony Music Entertainment',  'Fuji TV']", "[ 'Drama',  'Thriller',  'noitaminA', 'Action',  'Mystery', 'High Stakes Games',  'Comedy',  'Sci-Fi',  'Romance']", Movie, 2009-2009, R
1470, "Hayate no Gotoku!! (Hayate the Combat Butler!!)", 25, "['J.C.Staff',  'Geneon Universal Entertainment',  'Shogakukan Music &amp; Digital Entertainment',  'TV Tokyo',  'Sentai Filmworks',  'Shogakukan Productions']", "[ 'Harem', 'Based on a Manga',  'Maids',  'Romance', 'Action',  'Comedy',  'Tsundere',  'Parody']", TV, 2009-2009, PG-13
1471, "The Slayers Try", 26, "['J.C.Staff',  'SoftX',  'FUNimation Entertainment',  'Easy Film',  'E&amp;G Films']", "[ 'Magic',  'Demons', 'Action',  'Comedy',  'Based on a Light Novel',  'Fantasy',  'Shounen', 'Adventure',  'Adventure']", TV, 1997-1997, PG-13
1472, "Slayers Great (Slayers Movie 3)", 26, "['J.C.Staff',  'SoftX',  'TV Tokyo',  'ADV Films']", "[ 'Based on a Light Novel',  'Shounen',  'Magic', 'Action',  'Comedy',  'Fantasy', 'Adventure',  'Adventure']", TV, 1997-1997, PG-13
1473, "Slayers Try", 26, "['J.C.Staff',  'SoftX',  'FUNimation Entertainment',  'Easy Film',  'E&amp;G Films']", "[ 'Magic',  'Demons', 'Action',  'Comedy',  'Based on a Light Novel',  'Fantasy',  'Shounen', 'Adventure',  'Adventure']", TV, 1997-1997, PG-13
1474, "Kaiba", 12, "[ 'WOWOW', 'Madhouse',  'VAP', 'MADHOUSE']", "[ 'Body Swapping',  'Sci Fi',  'Original Work', 'Abstract',  'Romance',  'Dystopia',  'Mystery', 'Adventure',  'Sci-Fi',  'Adventure']", TV, 2008-2008, R+
1475, "Kuroko no Basket NG-shuu (Kuroko&#039;s Basketball Specials)", 9, "['Production I.G']", "[ 'School Life',  'Sports', 'Comedy',  'School', 'Based on a Manga',  'Shounen',  'Comedy']", OVA, 2012-2013, PG-13
1476, "Kimi to Boku. 2 (You and Me 2)", 13, "['J.C.Staff',  'Square Enix',  'TV Tokyo',  'NAS',  'Aniplex',  'Movic',  'Kimi To Boku Production Partners']", "[ 'School',  'Drama',  'School Life',  'Comedy', 'Comedy', 'Based on a Manga',  'Slice of Life',  'Shounen',  'Romance']", TV, 2012-2012, PG-13
1477, "Ghost Hunt", 25, "['J.C.Staff',  'FUNimation Entertainment',  'Delphi Sound',  'Marvelous Entertainment',  'Avex Entertainment',  'TV Tokyo']", "[ 'Horror',  'Shoujo', 'Based on a Light Novel',  'Detectives', 'Comedy',  'Mystery',  'Supernatural',  'Ghost Hunters']", TV, 2006-2007, PG-13
1478, "Glass no Kamen (2005) (Glass Mask (2005))", 51, "[ 'Sentai Filmworks', 'MediaNet', 'TMS Entertainment']", "[ 'Drama', 'Based on a Manga', 'Drama',  'Romance',  'Idols',  'Work Life',  'Shoujo']", TV, 2005-2006, G
1479, "Initial D First Stage", 26, "[ 'Studio Comet',  'FUNimation Entertainment', 'Studio Gallop',  'OB Planning', 'Pastel',  'Fuji TV']", "[ 'Cars',  'Drama',  'Sports', 'Action', 'Cars',  'Racing',  'Seinen']", TV, 1998-1998, PG-13
1480, "Neko no Ongaeshi (The Cat Returns)", 1, "[ 'GKids',  'Walt Disney Studios', 'Studio Ghibli']", "[ 'Drama',  'Based on a Manga',  'Fantasy',  'Family Friendly', 'Adventure', 'Animal Protagonists']", Movie, 2002-2002, G
1481, "Neko no Ongaeshi (The Cat Returns)", 1, "[ 'GKids',  'Walt Disney Studios', 'Studio Ghibli']", "[ 'Drama',  'Based on a Manga',  'Fantasy',  'Family Friendly', 'Adventure', 'Animal Protagonists']", Movie, 2002-2002, G
1482, "Neon Genesis Evangelion", 26, "[ 'Kadokawa Shoten', 'Gainax',  'ADV Films',  'NAS',  'TV Tokyo']", "[ 'Drama',  'Sci Fi',  'Violence',  'Original Work', 'Mature Themes',  'Psychological',  'Post-apocalyptic',  'Monsters',  'Military', 'Action',  'Mecha',  'Dementia',  'Sci-Fi']", TV, 1995-1996, R
1483, "Neon Genesis Evangelion", 26, "[ 'Kadokawa Shoten', 'Gainax',  'ADV Films',  'NAS',  'TV Tokyo']", "[ 'Drama',  'Sci Fi',  'Violence',  'Original Work', 'Mature Themes',  'Psychological',  'Post-apocalyptic',  'Monsters',  'Military', 'Action',  'Mecha',  'Dementia',  'Sci-Fi']", TV, 1995-1996, R
1484, "Mondai-Ji-tachi ga Isekai Kara Kuru Sou Desu yo?", 10, "[ 'Kadokawa Shoten',  'Project No Name',  'Nippon Columbia', 'Diomedea',  'flying DOG',  'Sentai Filmworks']", "[ 'High Stakes Games', 'Based on a Light Novel',  'Person in a Strange World', 'Comedy',  'Fantasy',  'Supernatural']", TV, 2013-2013, PG-13
