Rank,Title,Episodes,Producers,Genres,Type,PremieredYear,ENDYear,Rating,Score,VoiceActors
1828,Solty Rei,24,"['Gonzo', 'AIC', 'TV Asahi', 'FUNimation Entertainment']","['Action', 'Sci-Fi', 'Super Power']",TV,2005,2006,R,7.41,"['Saitou Momoko', 'Nakata Jouji', 'Asano Masumi', 'Tamura Yukari']"
2424,Solty Rei Specials,2,"['Gonzo', 'AIC', 'TV Asahi', 'FUNimation Entertainment']","['Comedy', 'Drama']",Special,2006,2007,PG-13,7.23,"['Saitou Momoko', 'Nakata Jouji', 'Asano Masumi', 'Tamura Yukari']"
4771,Sonic X,78,"['TMS Entertainment', '4Kids Entertainment', 'Discotek']","['Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen']",TV,2003,2004,PG,6.56,"['Kanemaru Junichi', 'Hirohashi Ryou', 'Canna Nobutoshi', 'Kawata Taeko']"
3536,Sonic the Hedgehog,2,"['Studio Pierrot', 'ADV Films', 'Sega']","['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']",OVA,1996,1996,PG,6.90,"['Kikuchi Masami', 'Matsumoto Yasunori', 'Takiguchi Junpei']"
2425,Sora no Manimani (At The Mercy of The Sky),12,"['Sony Pictures Entertainment', 'Marvelous Entertainment', 'Lantis', 'Studio Comet', 'Pony Canyon', 'AT-X', 'Delphi Sound']","['Comedy', 'Romance', 'School', 'Slice of Life']",TV,2009,2009,PG-13,7.23,"['Itou Kanae', 'Majima Junji', 'Takagi Reiko', 'Tomatsu Haruka']"
4465,Sora no Manimani Specials (At The Mercy of The Sky Specials),3,"['Studio Comet']","['Comedy', 'School', 'Slice of Life']",Special,2009,2009,PG-13,6.65,"['Itou Kanae', 'Tomatsu Haruka', 'Maeno Tomoaki', 'Takagi Reiko']"
4027,Sora no Method (Celestial Method),13,"['Bandai Visual', 'Lantis', 'Sentai Filmworks', 'Studio 3Hz', 'Good Smile Company']","['Drama', 'Fantasy', 'School', 'Slice of Life']",TV,2014,2014,PG-13,6.78,"['Minase Inori', 'Komatsu Mikako', 'Natsukawa Shiina', 'Toyosaki Aki']"
856,Sora no Otoshimono (Heaven&#039;s Lost Property),13,"['AIC A.S.T.A.', 'FUNimation Entertainment', 'Kadokawa Shoten', 'Kadokawa Pictures Japan', 'The Klock Worx', 'NTT Docomo']","['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi', 'Shounen', 'Supernatural']",TV,2009,2009,PG-13,7.79,"['Hayami Saori', 'Hoshi Soichiro', 'Fujita Saki', 'Nomizu Iori', 'Suzuki Tatsuhisa']"
1018,Sora no Otoshimono OVA (Heaven&#039;s Lost Property OVA),1,"['AIC A.S.T.A.', 'FUNimation Entertainment', 'NTT Docomo']","['Comedy', 'Ecchi', 'Harem', 'Sci-Fi', 'Shounen', 'Supernatural']",OVA,2010,2010,PG-13,7.70,"['Hayami Saori', 'Hoshi Soichiro', 'Fujita Saki', 'Nomizu Iori', 'Mina']"
2811,Sora wo Kakeru Shoujo (The Girl Who Leapt Through Space),26,"['Sunrise', 'Bandai Entertainment', 'Sentai Filmworks']","['Adventure', 'Comedy', 'Sci-Fi', 'Space']",TV,2009,2009,PG-13,7.12,"['Fukuyama Jun', 'Makino Yui', 'Mako', 'Endou Aya']"
2162,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,9,"['Kyoto Animation']","['Action', 'Fantasy', 'Magic', 'Romance', 'Super Power']",TV,2009,2009,PG-13,7.31,"['Ono Daisuke', 'Aizawa Mai', 'Konno Hiromi', 'Horikawa Chika']"
3578,Soratobu Yuureisen,1,"['Toei Animation']","['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",Movie,1969,1969,PG,6.89,"['Nagoya Akira']"
4271,Sore Ike! Anpanman,Unknown,"['TMS Entertainment']","['Comedy', 'Fantasy', 'Kids']",TV,1988 to ?,1988 to ?,PG,6.71,"['Toda Keiko', 'Nakao Ryuusei', 'Kanai Mika', 'Tominaga Miina']"
2426,Sore ga Seiyuu! (Seiyu&#039;s Life!),13,"['Gonzo', 'FUNimation Entertainment', 'Evil Line Records']","['Comedy', 'Slice of Life']",TV,2015,2015,PG-13,7.23,"['Nagaku Yuki', 'Takahashi Rie', 'Kouno Marika', 'Kamiya Hiroshi']"
4895,SoulTaker,13,"['WOWOW', 'Tatsunoko Productions', 'Pioneer LDC', 'Toshiba Entertainment']","['Demons', 'Horror', 'Shounen', 'Supernatural']",TV,2001,2001,PG-13,6.52,"['Momoi Haruko', 'Saiga Mitsuki', 'Ootani Ikue', 'Onosaka Masaya']"
1518,Soredemo Machi wa Mawatteiru (And Yet The Town Moves),12,"['Shaft', 'Diomedea', 'Doga Kobo', 'Pony Canyon', 'TBS', 'Movic', 'Magic Bus', 'Studio Pastoral', 'Sentai Filmworks', 'flying DOG', 'Memory-Tech']","['Comedy', 'Slice of Life']",TV,2010,2010,PG-13,7.50,"['Omigawa Chiaki', 'Yazawa Rieka', 'Sakurai Takahiro', 'Irino Miyu']"
830,Soredemo Sekai wa Utsukushii (The World is Still Beautiful),12,"['Studio Pierrot', 'VAP', 'Hakusensha', 'Sentai Filmworks', 'Nippon Television Network Corporation']","['Adventure', 'Fantasy', 'Romance', 'Shoujo']",TV,2014,2014,PG-13,7.80,"['Maeda Rena', 'Kudou Haruka', 'Shimazaki Nobunaga', 'Sugita Tomokazu', 'Sakurai Takahiro']"
3673,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),26,"['J.C.Staff', 'Kadokawa Shoten']","['Action', 'Adventure', 'Sci-Fi']",TV,1999,1999,PG-13,6.86,"['Takayama Minami', 'Hayashibara Megumi', 'Yukino Satsuki', 'Miyamura Yuko']"
4772,Soreyuke! Uchuu Senkan Yamamoto Yohko II,3,"['J.C.Staff', 'Kadokawa Shoten']","['Action', 'Adventure', 'Sci-Fi']",OVA,1997,1997,PG-13,6.56,"['Takayama Minami', 'Hayashibara Megumi', 'Niiyama Shiho', 'Miyamura Yuko']"
693,Soukou Kihei Votoms (Armored Trooper Votoms),52,"['Sunrise', 'TV Tokyo', 'Nippon Animation', 'Central Park Media']","['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",TV,1983,1984,PG-13,7.89,"['Gouda Hozumi', 'Yanaga Kazuko', 'Kawanami Yoko', 'Ginga Banjou']"
4533,Soukou Kihei Votoms Recaps (Armored Trooper Votoms Recaps),4,"['Sunrise']","['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",OVA,1986,1988,None,6.63,"[]"
2497,Soukou no Strain (Strain: Strategic Armored Infantry),13,"['Studio Fantasia', 'FUNimation Entertainment', 'Happinet Pictures']","['Drama', 'Ecchi', 'Mecha', 'Military', 'Sci-Fi']",TV,2006,2007,R+,7.21,"['Kawasumi Ayako', 'Kondou Takashi', 'Nonaka Ai', 'Yukana']"
381,Soul Eater,51,"['Bones', 'TV Tokyo', 'Aniplex', 'Dentsu', 'FUNimation Entertainment', 'Media Factory']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Supernatural']",TV,2008,2009,PG-13,8.13,"['Miyano Mamoru', 'Uchiyama Kouki', 'Kobayashi Yumiko', 'Omigawa Chiaki']"
4971,Soul Eater NOT!,12,"['Bones', 'TV Tokyo', 'Dentsu', 'Square Enix', 'FUNimation Entertainment', 'Sony Music Communications']","['Action', 'Comedy', 'Ecchi', 'Shounen', 'Supernatural']",TV,2014,2014,PG-13,6.49,"['Chisuga Haruka', 'Yuuki Aoi', 'Hayami Saori', 'Miyano Mamoru']"
4159,Souryuuden (Legend of the Dragon Kings),12,"['Kitty Films', 'Kodansha', 'Fuji TV']","['Drama', 'Mystery', 'Super Power', 'Supernatural']",OVA,1991,1993,R,6.74,"['Nakamura Daiki', 'Tobita Nobuo', 'Hori Hideyuki', 'Yamaguchi Kappei']"
2462,Sousei no Aquarion (Aquarion),26,"['Satelight', 'Touhouku Shinsha', 'FUNimation Entertainment', 'Media Factory', 'Production Reed', 'Bandai', 'Tohokushinsha Film Corporation']","['Action', 'Mecha', 'Romance', 'Sci-Fi', 'Super Power', 'Supernatural']",TV,2005,2005,PG-13,7.22,"['Terashima Takuma', 'Kakazu Yumi', 'Sugita Tomokazu', 'Ishizuka Unshou']"
3647,Sousei no Aquarion Evol,1,"['Satelight']","['Mecha', 'Romance', 'Sci-Fi']",Special,2015,2015,PG-13,6.87,"['Fukushima Jun', 'Ogura Yui', 'Terashima Takuma', 'Hanazawa Kana']"
2612,Sousei no Aquarion OVA,2,"['Satelight']","['Action', 'Mecha', 'Romance', 'Sci-Fi', 'Super Power', 'Supernatural']",OVA,2007,2007,R+,7.18,"['Terashima Takuma', 'Kakazu Yumi', 'Kobayashi Sanae', 'Ishizuka Unshou']"
4972,Sousei no Aquarion Special,1,"['Bandai']","['Comedy', 'Mecha']",Special,2008,2008,None,6.49,"[]"
1654,Souten Kouro (Beyond the Heavens),26,"['Madhouse', 'VAP']","['Action', 'Adventure', 'Historical']",TV,2009,2009,R+,7.46,"['Miyano Mamoru', 'Seki Tomokazu', 'Koyama Rikiya']"
3610,Souten no Ken (Fist of the Blue Sky),22,"['TV Asahi', 'APPP']","['Action', 'Historical', 'Martial Arts']",TV,2006,2007,R,6.88,"['Yamadera Kouichi', 'Kondou Takashi', 'Hisakawa Aya', 'Hisakawa Aya']"
4773,Souten no Ken Specials,4,"['TV Asahi', 'APPP']","['Action', 'Historical', 'Martial Arts', 'Shounen']",Special,2007,2007,R,6.56,"['Yamadera Kouichi']"
807,Space☆Dandy (Space Dandy),13,"['Bones', 'Bandai Visual', 'FUNimation Entertainment', 'flying DOG', 'Bandai Namco Games']","['Comedy', 'Sci-Fi', 'Space']",TV,2014,2014,PG-13,7.81,"['Suwabe Junichi', 'Yoshino Hiroyuki', 'Satake Uki', 'Hanazawa Kana']"
285,Space☆Dandy 2nd Season (Space Dandy 2nd Season),13,"['Bones', 'Bandai Visual', 'FUNimation Entertainment', 'flying DOG', 'Bandai Namco Games']","['Comedy', 'Sci-Fi', 'Space']",TV,2014,2014,PG-13,8.22,"['Suwabe Junichi', 'Yoshino Hiroyuki', 'Satake Uki', 'Yurin']"
4494,Space☆Dandy 2nd Season Picture Drama,3,"['Bones', 'Bandai Visual']","['Comedy', 'Sci-Fi', 'Space']",Special,2014,2015,PG-13,6.63,"[]"
2427,Space Adventure Cobra (Space Adventure Cobra: The Movie),1,"['TMS Entertainment', 'Discotek']","['Action', 'Adventure', 'Sci-Fi', 'Space']",Movie,1982,1982,PG-13,7.23,"['Matsuzaki Shigeru', 'Sakakibara Yoshiko', 'Mutsumi Gorou']"
743,Space Cobra (Space Adventure Cobra),31,"['Tokyo Movie Shinsha', 'Right Stuf']","['Action', 'Adventure', 'Sci-Fi', 'Space']",TV,1982,1983,R+,7.85,"['Nozawa Nachi', 'Sakakibara Yoshiko', 'Kobayashi Kiyoshi', 'Shibata Hidekatsu']"
3853,Space Cobra Pilot,1,"['Right Stuf']","['Action', 'Adventure', 'Sci-Fi', 'Space']",Special,1981,1981,PG-13,6.81,"[]"
4774,Space Fantasia 2001 Nights,1,"['TMS Entertainment']","['Drama', 'Sci-Fi', 'Seinen']",OVA,1987,1987,PG-13,6.56,"['Naya Goro']"
3511,Space Warrior Baldios,34,"['Production Reed', 'Kokusai Eigasha']","['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",TV,1980,1981,PG-13,6.91,"['Shiozawa Kaneto']"
4235,Space Warrior Baldios Movie (Space Warrior Baldios),1,"['Kokusai Eigasha']","['Action', 'Mecha', 'Sci-Fi', 'Space']",Movie,1981,1981,PG-13,6.72,"[]"
732,Special A (Special A (S.A)),24,"['Gonzo', 'AIC', 'Sentai Filmworks', 'Showgate']","['Comedy', 'Romance', 'School', 'Shoujo']",TV,2008,2008,PG-13,7.86,"['Fukuyama Jun', 'Gotou Yuuko', 'Shimono Hiro', 'Horie Kazuma']"
1559,Speed Grapher,24,"['Gonzo', 'TV Asahi', 'FUNimation Entertainment', 'Wao World', 'TAP']","['Action', 'Mystery', 'Super Power']",TV,2005,2005,R+,7.49,"['Takada Yuji', 'Morikawa Toshiyuki', 'Shindou Kei', 'Honda Takako']"
3712,Spoon Oba-San,130,"['Studio Pierrot', 'Gakken']","['Kids', 'Magic']",TV,1983,1984,PG,6.85,"['Shimamoto Sumi', 'Yanami Jouji', 'Senou Reiko']"
3784,Spriggan,1,"['Studio 4°C', 'ADV Films', 'TBS']","['Adventure', 'Military', 'Sci-Fi', 'Shounen']",Movie,1998,1998,R,6.83,"['Morikubo Showtaro', 'Aigase Ryuji', 'Tamagawa Sakiko', 'Shiroyama Ken']"
286,Stand By Me Doraemon,1,"['Shirogumi', 'Toho Company', 'Shin-Ei Animation', 'Robot']","['Comedy', 'Kids', 'Sci-Fi', 'Shounen']",Movie,2014,2014,PG,8.22,"['Mizuta Wasabi', 'Oohara Megumi', 'Tsumabuki Satoshi', 'Seki Tomokazu', 'Kakazu Yumi']"
3579,Star Driver the Movie,1,"['Bones', 'Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting', 'Bandai Namco Games']","['Action', 'Mecha', 'Shounen']",Movie,2013,2013,PG-13,6.89,"['Miyano Mamoru', 'Fukuyama Jun', 'Hayami Saori', 'Niina Ayano']"
4272,Star Ocean EX,26,"['Studio Deen']","['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",TV,2001,2001,PG-13,6.71,"['Seki Tomokazu', 'Iizuka Mayumi', 'Yuuki Hiro', 'Kingetsu Mami']"
1591,Steamboy,1,"['Studio 4°C', 'Sunrise']","['Action', 'Adventure', 'Drama', 'Historical', 'Military', 'Sci-Fi']",Movie,2004,2004,PG-13,7.48,"['Suzuki Anne', 'Konishi Manami', 'Tsukayama Masane']"
2742,Starship Operators,13,"['J.C.Staff', 'Geneon Universal Entertainment']","['Drama', 'Military', 'Sci-Fi', 'Space']",TV,2005,2005,PG-13,7.14,"['Itou Shizuka', 'Obi Yukimasa', 'Watanabe Akeno', 'Asano Masumi']"
3322,Steel Angel Kurumi,24,"['Oriental Light and Magic', 'ADV Films', 'Pony Canyon', 'Production Reed']","['Adventure', 'Comedy', 'Drama', 'Historical', 'Mecha', 'Military', 'Romance', 'Shounen']",TV,1999,2000,R+,6.97,"['Enomoto Atsuko', 'Tanaka Rie', 'Kurata Masayo', 'Kuwashima Houko']"
3675,Steel Angel Kurumi Encore,4,"['Oriental Light and Magic', 'ADV Films', 'Pony Canyon']","['Comedy', 'Historical', 'Romance', 'Sci-Fi', 'Shounen']",OVA,2000,2000,PG-13,6.86,"['Enomoto Atsuko', 'Tanaka Rie', 'Kurata Masayo', 'Vincent-Davis Kira']"
2,Steins;Gate,24,"['Frontier Works', 'FUNimation Entertainment', 'Media Factory', 'Movic', 'AT-X', 'White Fox', 'Kadokawa Pictures Japan', 'Nitroplus']","['Sci-Fi', 'Thriller']",TV,2011,2011,PG-13,9.18,"['Miyano Mamoru', 'Imai Asami', 'Hanazawa Kana', 'Seki Tomokazu']"
4534,Stella Jogakuin Koutou-ka C³-bu,13,"['Gainax', 'Pony Canyon', 'TBS', 'Sentai Filmworks']","['Military', 'School', 'Sports']",TV,2013,2013,PG-13,6.63,"['Nishizaki Rima', 'Makino Yui', 'Sawashiro Miyuki', 'Kayano Ai']"
2535,Stop!! Hibari-kun!,35,"['Toei Animation']","['Comedy']",TV,1983,1984,R+,7.20,"['Majima Satomi', 'Suzuki Tomiko', 'Mori Katsuji', 'Irokawa Kyouko']"
3288,Strait Jacket,3,"['Feel']","['Action', 'Fantasy', 'Sci-Fi']",OVA,2007,2008,R,6.98,"['Miki Shinichiro', 'Shindou Kei', 'Maeda Ai', 'Sasanuma Akira']"
4568,Strange Dawn,13,"['Hal Film Maker']","['Adventure', 'Drama', 'Fantasy']",TV,2000,2000,PG,6.62,"['Enomoto Shouko', 'Shimizu Kaori', 'Aoba Gou']"
3951,Stratos 4,13,"['Bandai Visual', 'Studio Fantasia', 'Bandai Entertainment']","['Comedy', 'Military', 'Sci-Fi', 'Shounen']",TV,2003,2003,PG-13,6.79,"['Orikasa Fumiko', 'Kakazu Yumi', 'Shimizu Kaori', 'Kikuchi Shiho']"
3289,Stratos 4 Advance,6,"['Bandai Visual', 'Studio Fantasia']","['Comedy', 'Military', 'Sci-Fi', 'Shounen']",OVA,2005,2006,PG-13,6.98,"['Orikasa Fumiko', 'Kakazu Yumi', 'Shimizu Kaori', 'Kikuchi Shiho']"
2882,Stratos 4 Advance Kanketsu-hen,2,"['Bandai Visual']","['Comedy', 'Military', 'Sci-Fi']",OVA,2006,2006,PG-13,7.10,"['Orikasa Fumiko', 'Kakazu Yumi', 'Shimizu Kaori', 'Kikuchi Shiho']"
3537,Stratos 4 OVA,2,"['Studio Fantasia', 'Bandai Entertainment']","['Comedy', 'Military', 'Sci-Fi', 'Shounen']",OVA,2004,2004,PG-13,6.90,"['Orikasa Fumiko', 'Kakazu Yumi', 'Shimizu Kaori', 'Kikuchi Shiho']"
1560,Strawberry Panic,26,"['Madhouse', 'Lantis', 'Media Blasters', 'Dwango']","['Drama', 'Romance', 'School', 'Shoujo Ai']",TV,2006,2006,PG-13,7.49,"['Nabatame Hitomi', 'Nakahara Mai', 'Shimizu Ai', 'Nakajima Saki']"
2650,Street Fighter II V,29,"['Group TAC', 'Studio Hibari', 'Production Reed', 'Studio Take Off']","['Adventure', 'Drama', 'Mystery', 'Shounen']",TV,1995,1995,PG-13,7.17,"['Tsujitani Kouji', 'Yokoyama Chisa', 'Haga Kenji', 'Sasaki Youko']"
4273,Street Fighter Zero The Animation,1,"['Group TAC']","['Action', 'Drama', 'Martial Arts', 'Shounen', 'Super Power']",Movie,1999,1999,PG-13,6.71,"['Touma Yumi', 'Ichijo Kazuya']"
2536,Strike Witches,12,"['Gonzo', 'FUNimation Entertainment', 'Kadokawa Shoten', 'The Klock Worx', 'NTT Docomo', '501st JOINT FIGHTER WING']","['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",TV,2008,2008,R+,7.20,"['Fukuen Misato', 'Chiba Saeko', 'Nazuka Kaori', 'Sawashiro Miyuki']"
1619,Strike Witches 2,12,"['AIC Spirits', 'FUNimation Entertainment', 'NTT Docomo', '501st JOINT FIGHTER WING']","['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",TV,2010,2010,R+,7.47,"['Fukuen Misato', 'Seto Saori', 'Kadowaki Mai', 'Nogawa Sakura']"
1000,Strike Witches Movie,1,"['AIC', 'FUNimation Entertainment', 'NTT Docomo', '501st JOINT FIGHTER WING']","['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",Movie,2012,2012,PG-13,7.71,"['Fukuen Misato', 'Uchida Aya', 'Kadowaki Mai', 'Nogawa Sakura']"
1519,Strike the Blood,24,"['Movic', 'AT-X', 'Silver Link', 'Warner Bros.', 'The Klock Worx', 'Discotek', 'ASCII Media Works', 'Connect']","['Action', 'Ecchi', 'Fantasy', 'School', 'Shounen', 'Supernatural', 'Vampire']",TV,2013,2014,R+,7.50,"['Taneda Risa', 'Hosoya Yoshimasa', 'Tamura Mutsumi', 'Seto Asami', 'Oonishi Saori']"
1214,Sugar Sugar Rune,51,"['Studio Pierrot', 'TV Tokyo Music']","['Fantasy', 'Magic', 'Shoujo']",TV,2005,2006,PG,7.61,"['Matsumoto Marika', 'Konishi Ryousei', 'Ihata Juri', 'Iwahashi Naoya']"
4398,Suhoyojeong Michel (Michel),26,"['ADV Films']","['Adventure', 'Fantasy', 'Kids']",TV,2003,2003,PG,6.67,"[]"
1019,Suisei no Gargantia (Gargantia on the Verdurous Planet),13,"['Production I.G', 'Bandai Visual', 'Yomiuri Telecasting Corporation', 'Lantis', 'Viz Media', 'Nitroplus', 'Bushiroad Inc.', 'Good Smile Company']","['Action', 'Adventure', 'Mecha', 'Sci-Fi']",TV,2013,2013,PG-13,7.70,"['Sugita Tomokazu', 'Ishikawa Kaito', 'Kanemoto Hisako', 'Itou Shizuka']"
2329,Suisei no Gargantia Specials,2,"['Production I.G', 'Viz Media']","['Action', 'Mecha', 'Sci-Fi']",Special,2013,2013,PG-13,7.26,"['Ishikawa Kaito', 'Kanemoto Hisako', 'Ono Yuuki', 'Sugita Tomokazu']"
2132,Suite Precure♪,48,"['Toei Animation']","['Fantasy', 'Magic', 'Shoujo']",TV,2011,2012,G,7.32,"['Toyoguchi Megumi', 'Koshimizu Ami', 'Orikasa Fumiko', 'Ookubo Rumi']"
4495,Sukeban Deka (Delinquent Detective),2,"['ADV Films', 'Hakusensha', 'Big Bang']","['Action', 'Drama', 'Police', 'School', 'Shoujo']",OVA,1991,1991,R,6.64,"['Ikura Kazue', 'Takano Urara', 'Katsuki Masako', 'Nishimura Tomomichi']"
3153,Suki na Mono wa Suki Dakara Shou ga Nai!! (Sukisho),13,"['Zexcs', 'Media Blasters']","['Comedy', 'Drama', 'Romance', 'Shoujo', 'Shounen Ai', 'Slice of Life']",TV,2005,2005,PG-13,7.02,"['Hoshi Soichiro', 'Midorikawa Hikaru', 'Koyasu Takehito', 'Chiba Susumu', 'Ishida Akira']"
941,Sukitte Ii na yo. (Say &quot;I Love You&quot;.),13,"['Starchild Records', 'Kodansha', 'Zexcs', 'Magic Capsule', 'Sentai Filmworks', 'Yomiuri Advertising', 'GANSIS']","['Romance', 'School', 'Shoujo']",TV,2012,2012,PG-13,7.74,"['Kayano Ai', 'Sakurai Takahiro', 'Maeno Tomoaki', 'Uchiyama Yumi']"
174,Summer Wars,1,"['Madhouse', 'VAP', 'Yomiuri Telecasting Corporation', 'FUNimation Entertainment', 'Kadokawa Shoten', 'Warner Bros.', 'GKids', 'Nippon Television Network Corporation']","['Comedy', 'Sci-Fi']",Movie,2009,2009,PG-13,8.37,"['Tanimura Mitsuki', 'Kamiki Ryunosuke', 'Fuji Sumiko', 'Sakuraba Nanami']"
1295,Sunabouzu (Desert Punk),24,"['Gonzo', 'GDH', 'FUNimation Entertainment', 'Pony Canyon', 'CBC']","['Action', 'Adventure', 'Comedy', 'Ecchi', 'Sci-Fi', 'Shounen']",TV,2004,2005,R,7.58,"['Suzuki Chihiro', 'Saito Chiwa', 'Kotani Tomoko', 'Wakamoto Norio']"
4399,Super Doll Licca-chan,52,"['Madhouse', 'TV Tokyo', 'Dentsu', 'Genco']","['Adventure', 'Comedy', 'Magic']",TV,1998,1999,G,6.67,"['Mizuta Wasabi', 'Mita Yuko', 'Kawakami Miyuu', 'Kouno Yuka']"
2910,Super Fishing Grander Musashi,25,"['Nippon Animation']","['Adventure', 'Sports']",TV,1997,1997,PG-13,7.09,"['Takano Urara']"
1215,Super GALS! Kotobuki Ran (Super GALS),52,"['Studio Pierrot', 'TV Tokyo', 'ADV Films', 'Right Stuf']","['Comedy', 'Shoujo', 'Slice of Life']",TV,2001,2002,PG-13,7.61,"['Toyoguchi Megumi', 'Ichimura Oma', 'Ikezawa Haruna', 'Kamiya Hiroshi']"
4973,Survival,1,"['Studio 4°C']","['Dementia', 'Drama', 'Music', 'Psychological', 'School', 'Supernatural']",Music,1999,1999,PG-13,6.49,"[]"
3813,Super Robot Taisen OG The Animation,3,"['Bandai Visual', 'Media Blasters']","['Mecha', 'Sci-Fi', 'Shounen', 'Space']",OVA,2005,2005,PG-13,6.82,"['Morikawa Toshiyuki', 'Mizutani Yuuko', 'Sugita Tomokazu', 'Ono Kenichi']"
3084,Super Seisyun Brothers,14,"['AIC', 'AIC Plus+']","['Comedy', 'Josei', 'Slice of Life']",TV,2013,2013,G,7.04,"['Ishikawa Kaito', 'Kayano Ai', 'Yamamoto Nozomi', 'Osaka Ryota']"
3746,Superflat Monogram,1,"['Toei Animation']","['Adventure', 'Fantasy']",Special,  2003,  2003,G,6.84,"[]"
2296,Supernatural The Animation,22,"['Madhouse', 'Warner Bros.']","['Action', 'Demons', 'Horror', 'Supernatural']",OVA,2011,2011,R,7.27,"['Touchi Hiroki', 'Abe Atsushi', 'Tsumura Makoto', 'Uchida Yuya', 'Hashi Takaya', 'Taniguchi Takashi']"
3249,Suteki Tantei Labyrinth (Fantastic Detective Labyrinth),25,"['Studio Deen', 'Right Stuf']","['Mystery', 'Sci-Fi']",TV,2007,2008,PG-13,6.99,"['Sawashiro Miyuki', 'Suwabe Junichi', 'Kano Yui', 'Inoue Marina', 'Sato Satomi']"
1863,Suzuka,26,"['Marvelous Entertainment', 'Starchild Records', 'FUNimation Entertainment', 'Studio Comet', 'Studio Jack']","['Drama', 'Romance', 'Sports']",TV,2005,2005,PG-13,7.40,"['Mitsuhashi Kanako', 'Nakamura Daisuke', 'Hosono Yumiko', 'Hosokawa Seika']"
1077,Suzumiya Haruhi-chan no Yuuutsu,25,"['Kyoto Animation', 'FUNimation Entertainment', 'Kadokawa Shoten', 'Bandai Entertainment']","['Comedy', 'Parody']",ONA,2009,2009,PG-13,7.67,"['Hirano Aya', 'Sugita Tomokazu', 'Chihara Minori', 'Gotou Yuuko']"
18,Suzumiya Haruhi no Shoushitsu,1,"['Kyoto Animation', 'Kadokawa Shoten', 'Bandai Entertainment', 'Animation Do']","['Comedy', 'Mystery', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",Movie,2010,2010,PG-13,8.87,"['Sugita Tomokazu', 'Chihara Minori', 'Hirano Aya', 'Gotou Yuuko']"
391,Suzumiya Haruhi no Yuuutsu (The Melancholy of Haruhi Suzumiya),14,"['Kyoto Animation', 'FUNimation Entertainment', 'Lantis', 'Bandai Entertainment', 'Kadokawa Pictures USA']","['Comedy', 'Mystery', 'Parody', 'School', 'Sci-Fi', 'Slice of Life']",TV,2006,2006,PG-13,8.12,"['Hirano Aya', 'Sugita Tomokazu', 'Chihara Minori', 'Gotou Yuuko']"
2203,Suzumiya Haruhi no Yuuutsu (2009),14,"['Kyoto Animation', 'FUNimation Entertainment', 'Kadokawa Shoten', 'Bandai Entertainment']","['Comedy', 'Mystery', 'Parody', 'Romance', 'School', 'Sci-Fi', 'Slice of Life']",TV,2009,2009,PG-13,7.30,"['Hirano Aya', 'Sugita Tomokazu', 'Chihara Minori', 'Gotou Yuuko']"
1033,Sweat Punch,5,"['Studio 4°C']","['Action', 'Fantasy', 'Historical', 'Mecha']",OVA,2002,2006,R+,7.69,"['Midorikawa Hikaru', 'Maeda Ai', 'Kakinuma Shino', 'Shishido Rumi']"
2537,Switch,2,"['Actas', 'Frontier Works']","['Action', 'Mystery', 'Police']",OVA,2008,2009,PG-13,7.20,"['Fukuyama Jun', 'Sakurai Takahiro', 'Sugita Tomokazu', 'Suwabe Junichi']"
490,Sword Art Online,25,"['Aniplex', 'A-1 Pictures', 'Genco', 'DAX Production', 'Aniplex of America', 'ASCII Media Works']","['Action', 'Adventure', 'Fantasy', 'Game', 'Romance']",TV,2012,2012,PG-13,8.03,"['Matsuoka Yoshitsugu', 'Tomatsu Haruka', 'Taketatsu Ayana', 'Itou Kanae']"
1309,Sword Art Online II,24,"['Aniplex', 'A-1 Pictures', 'Genco', 'Aniplex of America']","['Action', 'Adventure', 'Fantasy', 'Game', 'Romance']",TV,2014,2014,PG-13,7.57,"['Matsuoka Yoshitsugu', 'Tomatsu Haruka', 'Sawashiro Miyuki', 'Yuuki Aoi']"
4698,TO,2,"['FUNimation Entertainment', 'Oxybot']","['Action', 'Sci-Fi']",OVA,2009,2009,PG-13,6.58,"['Park Romi', 'Ootsuka Akio', 'Fukuyama Jun', 'Hirano Aya']"
4661,Tactical Roar,13,"['Bandai Visual', 'Actas', 'Lantis']","['Comedy', 'Military', 'Romance', 'Sci-Fi']",TV,2006,2006,PG-13,6.59,"['Nakahara Mai', 'Takahashi Mikako', 'Suganuma Hisayoshi', 'Ueda Kana']"
