"ID","Title","Episodes","ProductionHouse","Genres","Type","Year","Rating"
"337","Natsuiro no Sunadokei","2","Rikuentai","Ecchi","Romance","","2.9"
"339","Mado King Granzort","41","Sunrise","Mecha","TV","","2.9"
"340","Patalliro!","49","Toei Animation","Based on a Manga","Comedy","","2.9"
"341","Animal Treasure Island","1","Toei Animation","Adventure","Animal Protagonists","","2.9"
"342","Doubutsu Takarajima","1","Toei Animation","Adventure","Animal Protagonists","","2.9"
"344","Needless: The Secret of Saint Lily Academy","12","MADHOUSE","Based on a Manga","Comedy","","2.9"
"345","Buzzer Beater","13","TMS Entertainment","Aliens","Based on a Manga","","2.9"
"346","Choujin Sentai Baratack","31","Toei Animation","","TV","","2.9"
"347","Gekigangar 3","1","XEBEC","Action","Mecha","","2.9"
"348","Flanders no Inu","52","Nippon Animation","World Masterpiece Theater","TV","1975","2.9"
"349","Dog of Flanders","52","Nippon Animation","World Masterpiece Theater","TV","1975","2.9"
"350","Choudendou Robo Tetsujin 28-gou FX","47","TMS Entertainment","","TV","","2.9"
"351","Tetsujin 28-gou FX","47","TMS Entertainment","","TV","","2.9"
"352","Sakura Wars: The Movie","1","Production I.G","Sci Fi","Movie","2001","2.9"
"353","Aldnoah Zero Extra Archives","1","A-1 Pictures","Recap","TV Special","2015","2.9"
"354","Pretty Cure Splash Star","49","Toei Animation","Action","Comedy","","2.9"
"355","Futari wa Precure: Splash Star","49","Toei Animation","Action","Comedy","","2.9"
"356","Maken-ki! Two: Takeru Nyotaika!? Minami no Shima de Supoon","1","XEBEC","Ecchi","OVA","2013","2.9"
"357","Leave it to Piyoko!","8","Broccoli","Comedy","Episodic","","2.9"
"358","Di Gi Charat: Leave it to Piyoko!","8","Broccoli","Comedy","Episodic","","2.9"
"360","All Purpose Cultural Cat Nuku Nuku Special 1","1","Ashi Productions","Based on a Manga","DVD Special","2003","2.9"
"361","Doraemon: Nobita to Animal Planet","1","Shinei Animation","Adventure","Based on a Manga","","2.9"
"362","X: The Movie","1","MADHOUSE","Action","Based on a Manga","","2.9"
"366","Megazone 23 Part III","2","AIC","Action","Cyberpunk","","2.9"
"367","Megazone 23 Part 3","2","AIC","Action","Cyberpunk","","2.9"
"368","Aiura","12","LIDEN FILMS","Based on a Manga","Comedy","","2.9"
"369","Naruto: Konoha Sports Festival","1","Studio Pierrot","Comedy","Crude","","2.9"
"370","Mamotte Shugogetten!","22","Toei Animation","Comedy","Magic","","2.9"
"371","Tokyo Babylon","2","MADHOUSE","Based on a Manga","Detectives","","2.9"
"372","Slap Up Party: Arad Senki","26","GONZO","Action","Adventure","","2.9"
"373","High School Star Musical","2","C-Station","Music","Music School","","2.9"
"374","STARMYU","2","C-Station","Music","Music School","","2.9"
"375","Koukou Hoshi Kageki","2","C-Station","Music","Music School","","2.9"
"376","Yatterman: Shin Yattermecha Osu gou! Omocha no Kuni de Dai Ketsudan da Koron!","1","Tatsunoko Pro.","","Movie","2009","2.9"
"377","Inugami-san to Nekoyama-san","12","Seven","Based on a Manga","Comedy","","2.9"
"378","Pokemon Best Wishes! Season 2: Dekorora Adventure - Dent to Takeshi! Gyarados no Gekirin!!","1","OLM","Family Friendly","Monsters","","2.9"
"379","DemiKids: Light & Dark","52","Studio Comet","Action","Adventure","","2.9"
"380","Shin Megami Tensei Devil Children: Light & Dark","52","Studio Comet","Action","Adventure","","2.9"
"381","Loups=Garous","1","Production I.G","Mystery","Sci Fi","","2.9"
"382","Jigoku Sensei Nube (1996)","1","Toei Animation","Supernatural","Movie","1996","2.9"
"383","Hell Teacher Nube Movie","1","Toei Animation","Supernatural","Movie","1996","2.9"
"384","Shin Koihime Musou: Live Revolution","1","Dogakobo","Music","OVA","2010","2.9"
"385","Seikimatsu Occult Gakuin Specials","4","A-1 Pictures","Supernatural","DVD Special","","2.9"
"386","Sonic the Hedgehog: The Movie","1","Studio Pierrot","Action","Animal Protagonists","","2.9"
"387","Astroboy (1963)","193","Mushi Pro","Based on a Manga","Black and White","","2.9"
"388","Tetsuwan Atom (1963)","193","Mushi Pro","Based on a Manga","Black and White","","2.9"
"389","Ikkitousen: Great Guardians: Battle Tour Club","0","6","ARMS","Ecchi","","2.9"
"390","Dokidoki! Pretty Cure","49","Toei Animation","Action","Family Friendly","","2.9"
"391","Super Seisyun Brothers","14","AIC PLUS+","Based on a Manga","Comedy","","2.9"
"392","Comic Party","13","OLM","Comedy","Doujinshi","","2.9"
"393","Ginyuu Mokushiroku Meine Liebe Wieder","13","BEE TRAIN","Europe","Political","","2.9"
"394","Meine Liebe Wieder","13","BEE TRAIN","Europe","Political","","2.9"
"395","Bothersome Witch Doremi #","49","Toei Animation","Family Friendly","Magic","","2.9"
"396","Ojamajo Doremi #","49","Toei Animation","Family Friendly","Magic","","2.9"
"397","Sol Bianca - Movie 1","1","AIC","Action","Adventure","","2.9"
"398","Suddenly Princess","3","J.C.Staff","Comedy","Fantasy","","2.9"
"399","Busou Shinki Moon Angel","10","Kinema Citrus","Androids","Robots","","2.9"
"400","Pikachuu to Eievui Friends","1","OLM","Family Friendly","Fantasy","","2.9"
"401","Pokemon: Eevee and Friends","1","OLM","Family Friendly","Fantasy","","2.9"
"402","Zettai Shonen","26","Asiadou","Fantasy","Original Work","","2.9"
"403","Absolute Boy","26","Asiadou","Fantasy","Original Work","","2.9"
"404","Sora no Otoshimono Final: Eternal My Master","1","Production IMS","Comedy","Ecchi","","2.9"
"407","Alfred J. Quack","52","Visual 80","Animal Protagonists","Family Friendly","","2.9"
"408","Gad Guard","26","GONZO","Action","Futuristic","","2.9"
"409","Mobile Suit Gundam AGE","49","Sunrise","Mecha","Sci Fi","","2.9"
"410","Kidou Senshi Gundam AGE","49","Sunrise","Mecha","Sci Fi","","2.9"
"411","Gundam AGE","49","Sunrise","Mecha","Sci Fi","","2.9"
"412","Maetel Legend","2","Vega Entertainment","Based on a Manga","Cyborgs","","2.9"
"413","Captain Earth","25","Bones","Action","Aliens","","2.9"
"414","The Little Prince and the Eight-Headed Dragon","1","Toei Animation","Adventure","Fantasy","","2.9"
"415","Wanpaku Ouji no Orochi Taiji","1","Toei Animation","Adventure","Fantasy","","2.9"
"416","Naisho no Tsubomi","3","Studio Kikan","Based on a Manga","Coming of Age","","2.9"
"417","Blue Seed Specials","13","Production I.G","","DVD Special","","2.9"
"418","Pokemon Movie 9: Pokemon Ranger and the Temple of the Sea","1","OLM","Adventure","Family Friendly","","2.9"
"419","Happy Lesson OVA","5","VENET","Comedy","Harem","","2.9"
"420","Kyousougiga (2013) Specials","2","Toei Animation","","TV Special","2013","2.9"
"421","Burn Up Excess","13","Magic Bus","Action","Ecchi","","2.9"
"422","Morita-san wa Mukuchi","1","Studio Gram","Based on a Manga","Comedy","","2.9"
"425","Fairy Musketeers Akazukin OVA","1","MADHOUSE","Action","Fantasy","","2.9"
"426","Otogi-Jushi Akazukin OVA","1","MADHOUSE","Action","Fantasy","","2.9"
"427","Koi suru Tenshi Angelique ~Kagayaki no Ashita~ Special","1","Satelight","Based on an Otome Game","Based on a Visual Novel","","2.9"
"428","Mazinger Z vs Getter Robo","1","Toei Animation","Action","Crossover","","2.9"
"429","Great Mazinger vs Getter Robo","1","Toei Animation","Action","Crossover","","2.9"
"430","Time Bokan Series: Itadakiman","20","Tatsunoko Pro.","","TV","1983","2.9"
"431","Itadakiman","20","Tatsunoko Pro.","","TV","1983","2.9"
"432","Choujigen Game Neptune The Animation","12","David Production","Action","Based on a Video Game","","2.9"
"433","Hyperdimension Neptunia","12","David Production","Action","Based on a Video Game","","2.9"
"434","Mazinger Z vs Dark General","1","Toei Animation","Action","Crossover","","2.8"
"435","Tenshi Nanka ja Nai","1","Group TAC","Drama","Romance","","2.8"
"436","I'm Not an Angel!","1","Group TAC","Drama","Romance","","2.8"
"437","Buta","1","Telecom Animation Film","Adventure","Animal Protagonists","","2.8"
"440","Comic Party Revolution","13","Radix","Doujinshi","Manga Industry","","2.8"
"441","Mewtwo: Prologue to the Awakening","1","OLM","Family Friendly","Fantasy","","2.8"
"442","Mewtwo: Kakusei e no Prologue","1","OLM","Family Friendly","Fantasy","","2.8"
"443","Pokemon: Mewtwo - Prologue to Awakening","1","OLM","Family Friendly","Fantasy","","2.8"
"444","Haunted Junction","12","Studio Deen","Based on a Manga","Comedy","","2.8"
"445","Brothers Conflict: Setsubou","1","Brains-Base","Based on an Otome Game","Reverse Harem","","2.8"
"446","Brothers Conflict Special","1","Brains-Base","Based on an Otome Game","Reverse Harem","","2.8"
"447","Blassreiter","24","GONZO","Action","Demons","","2.8"
"450","Shin Tenchi Muyo! Specials","6","AIC","","Other","1997","2.8"
"451","Tenchi in Tokyo Specials","6","AIC","","Other","1997","2.8"
"452","Pretty Cure Max Heart Movie","1","Toei Animation","Action","Family Friendly","","2.8"
"453","Futari wa Precure: Max Heart","1","Toei Animation","Action","Family Friendly","","2.8"
"454","Bokura no Live Kimi to no Life","1","Sunrise","Idols","Music Video","2010","2.8"
"455","Morita-san wa Mukuchi TV Specials","2","Seven","Comedy","School Life","","2.8"
"456","Dragon Ball GT","64","Toei Animation","Adventure","Aliens","","2.8"
"457","Yami to Boushi to Hon no Tabibito","13","Studio Deen","Based on an Eroge","Based on a Visual Novel","","2.8"
"458","Kaze no Naka no Shoujo Kinpatsu no Jeanie","52","Nippon Animation","","TV","","2.8"
"459","Gun Frontier","13","Vega Entertainment","Based on a Manga","Western","","2.8"
"460","Battle Athletes","6","AIC","Ecchi","Sports","","2.8"
"461","Sky Girls","1","J.C.Staff","Original Work","Post-apocalyptic","","2.8"
"462","Anime Tenchou x Touhou Project","1","ufotable","Crossover","Other","2010","2.8"
"463","To Heart","13","OLM","Androids","Based on an Eroge","","2.8"
"465","Once Upon A Time","1","Kaname Productions","Fantasy","War","","2.8"
"466","Windaria","1","Kaname Productions","Fantasy","War","","2.8"
"467","Super Radical Gag Family","33","Studio Deen","Crude","TV","1998","2.8"
"468","Urayasu Tekkin Kazoku","33","Studio Deen","Crude","TV","1998","2.8"
"469","If I See You In My Dreams OVA","3","J.C.Staff","Based on a Manga","Comedy","","2.8"
"470","Yume de Aetara OVA","3","J.C.Staff","Based on a Manga","Comedy","","2.8"
"471","Modern Magic Made Simple 00","1","Nomad","Comedy","Ecchi","","2.8"
"472","Yoku Wakaru Gendai Mahou 00","1","Nomad","Comedy","Ecchi","","2.8"
"473","Leo the Lion","26","Mushi Pro","","TV","","2.8"
"474","Jungle Taitei Susume Leo!","26","Mushi Pro","","TV","","2.8"
"475","If Her Flag Breaks OVA","1","Hoods Entertainment","Comedy","Harem","","2.8"
"476","Kanojo ga Flag wo Oraretara OVA","1","Hoods Entertainment","Comedy","Harem","","2.8"
"479","Attraction","1","Studio 4°C","Original Work","Shorts","","2.8"
"480","Higurashi no Naku Koro ni Kira","4","Studio Deen","","OVA","","2.8"
"481","Tiny Snow Fairy Sugar","24","J.C.Staff","Family Friendly","Fantasy","","2.8"
"482","Chiccha na Yuki Tsukai Sugar","24","J.C.Staff","Family Friendly","Fantasy","","2.8"
"483","A Little Snow Fairy Sugar","24","J.C.Staff","Family Friendly","Fantasy","","2.8"
"484","Ancient Book of Ys II","4","Tokyo Kids","Action","Adventure","","2.8"
"485","Ys II","4","Tokyo Kids","Action","Adventure","","2.8"
"487","First Squad: The Moment Of Truth","1","Studio 4°C","Action","Explicit Violence","","22.8"
"488","eX-Driver Danger Zone","1","Actas","Action","Cars","","2.8"
"489","Daphne in the Brilliant Blue","24","J.C.Staff","Action","Bounty Hunters","","2.8"
"490","Hikari to Mizu no Daphne","24","J.C.Staff","Action","Bounty Hunters","","2.8"
"491","La Seine no Hoshi","39","Sunrise","Historical","TV","1975","2.8"
"492","Stella Women's Academy","0","13","Gainax","Based on a Manga","","2.8"
"493","Tokurei Sochi Dantai Stella Jo-Gakuin Koutou-ka C3-Bu","13","Gainax","Based on a Manga","Comedy","","2.8"
"494","Stella Jogakuin Koutou-ka C³-bu","13","Gainax","Based on a Manga","Comedy","","2.8"
"497","Starship Girl Yamamoto Yohko II","3","J.C.Staff","Comedy","Sci Fi","","2.8"
"498","RDG: Red Data Girl","12","P.A. Works","Japanese Mythology","Supernatural","","2.8"
"499","Di Gi Charat Movie - A Trip to the Planet","1","MADHOUSE","Comedy","Parody","","2.8"
"500","URSA minor BLUE","1","Ai ga areba Daijobu","Adventure","Fantasy","","2.8"
"501","Ginga no Uo URSA minor BLUE","1","Ai ga areba Daijobu","Adventure","Fantasy","","2.8"
"502","Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation","1","OLM","Family Friendly","Fantasy","","2.8"
"503","Gall Force 1: Eternal Story","1","AIC","Action","Nudity","","2.8"
"504","Doki Doki School Hours","20","J.C.Staff","Comedy","TV","2004","2.8"
"505","Sensei no Ojikan","20","J.C.Staff","Comedy","TV","2004","2.8"
"506","Obake-chan","1","Studio Khara","""","Ghosts","","2.8"
"507","Kurogane no Linebarrels Specials","2","GONZO","","DVD Special","2010","2.8"
"508","Linebarrels of Iron Specials","2","GONZO","","DVD Special","2010","2.8"
"510","Teekyuu 2","12","Mappa","Based on a Manga","Comedy","","2.8"
"511","Night Head Genesis","24","Bee Media","Horror","Mature Themes","","2.8"
"512","Pokemon Movie 6: Jirachi Wish Maker","1","OLM","Adventure","Family Friendly","","2.8"
"513","Di Gi Charat","16","Broccoli","Aliens","Comedy","","2.8"
"515","Yoshinaga-san'chi no Gargoyle","13","Studio Hibari","Based on a Light Novel","Comedy","","2.8"
"516","Gargoyle of the Yoshinagas","13","Studio Hibari","Based on a Light Novel","Comedy","","2.8"
"517","Kiss Dum: Engage Planet","26","Satelight","Action","Aliens","","2.8"
"518","Engage Planet Kiss Dum","26","Satelight","Action","Aliens","","2.8"
"519","Choujikuu Seiki Orguss 02","6","J.C.Staff","Action","Mecha","","2.8"
"520","Orguss 02","6","J.C.Staff","Action","Mecha","","2.8"
"521","Super Dimension Century Orguss 02","6","J.C.Staff","Action","Mecha","","2.8"
"522","Doubutsu no Mori","1","OLM","Adventure","Animal Protagonists","","2.8"
"523","Animal Crossing","1","OLM","Adventure","Animal Protagonists","","2.8"
"524","All Purpose Cultural Cat Nuku Nuku Special 2","1","Ashi Productions","Based on a Manga","DVD Special","2003","2.8"
"525","Garou Densetsu: The Motion Picture","1","NAS","Action","Hand to Hand Combat","","2.8"
"526","Fatal Fury: The Motion Picture","1","NAS","Action","Hand to Hand Combat","","2.8"
"527","Earth Girl Arjuna","13","Satelight","Environmental","Fantasy","","2.8"
"528","Chikyuu Shoujo Arjuna","13","Satelight","Environmental","Fantasy","","2.8"
"529","Medabots Damashii","39","Production I.G","Sci Fi","TV","","2.8"
"531","Chocchan's Story","1","Triangle Staff","Drama","Historical","","2.8"
"532","GR -Giant Robo-","13","A.C.G.T.","Based on a Manga","Mecha","","2.8"
"535","Super Street Fighter IV","1","GONZO","Action","Based on a Video Game","","2.8"
"536","Samurai Warriors: Legend of the Sanada","1","TYO Animations","Action","Based on a Video Game","","2.8"
"537","Samurai Warriors SP: Sanada no Shou","1","TYO Animations","Action","Based on a Video Game","","2.8"
"538","Sengoku Musou SP: Sanada no Shou","1","TYO Animations","Action","Based on a Video Game","","2.8"
"540","Choujikuu Yousai Macross II: Lovers Again","6","AIC","Aliens","Mecha","","2.8"
"541","Macross II: Lovers Again","6","AIC","Aliens","Mecha","","2.8"
"542","Sakigake!! Otoko Juku Movie","1","Toei Animation","","Movie","1988","2.8"
"543","MegaMan: NT Warrior","56","XEBEC","Action","Adventure","","2.8"
"544","Rockman EXE","56","XEBEC","Action","Adventure","","2.8"
"547","Kizuna: Much Ado About Nothing","1","Zexcs","","OVA","2001","2.8"
"548","Arve Rezzle: Kikaijikake no Yousei-tachi","1","Zexcs","Action","Anime Mirai","","2.8"
"549","Recorder to Randoseru","13","Seven","Based on a Manga","Comedy","","2.8"
"550","Queen's Blade: Utsukushiki Toushi-tachi","6","ARMS","Action","Ecchi","","2.8"
"551","Queen's Blade: Beautiful Warriors","6","ARMS","Action","Ecchi","","2.8"
"552","11eyes","12","Dogakobo","Action","Based on an Eroge","","2.8"
"553","Ultra Maniac OVA","1","Ashi Productions","Fantasy","Magic","","2.8"
"554","Jubei-chan: The Ninja Girl","13","MADHOUSE","Action","Comedy","","2.8"
"555","Golgo 13: The Professional","1","TMS Entertainment","Action","Assassins","","2.8"
"556","Space Warrior Baldios","34","Ashi Productions","Action","Aliens","","2.8"
"557","Uchuu Senshi Baldios","34","Ashi Productions","Action","Aliens","","2.8"
"558","Yosuga no Sora: In Solitude Where We are Least Alone","12","Feel","Based on an Eroge","Based on a Visual Novel","","2.8"
"559","Yosuga no Sora","12","Feel","Based on an Eroge","Based on a Visual Novel","","2.8"
"560","Cyborg 009","52","Sunrise","","TV","","2.8"
"561","Hades Project Zeorymer","4","AIC","Action","Mecha","","2.8"
"562","Dr. Slump Movie 1: Hello! Wonder Land","1","Toei Animation","","Movie","1981","2.8"
"563","Dr. Slump Movie 1: Arale-chan Hello! Fushigi Shima","1","Toei Animation","","Movie","1981","2.8"
"564","Phantom Quest Corp","4","MADHOUSE","Comedy","Ghost Hunters","","2.8"
"565","Yuugen Kaisha","4","MADHOUSE","Comedy","Ghost Hunters","","2.8"
"568","Chikyuu Bouei Kazoku Special","1","Group TAC","","DVD Special","2001","2.8"
"569","The Daichis: Earth's Defense Family Special","1","Group TAC","","DVD Special","2001","2.8"
"570","Daichis: Earth's Defense Family Special","1","Group TAC","","DVD Special","2001","2.8"
"571","Akuma no Riddle Special","1","Diomedea","Based on a Manga","DVD Special","2014","2.8"
"572","Cutey Honey Flash","39","Toei Animation","Action","Magical Girl","","2.8"
"573","Kuragehime Specials","4","Brains-Base","","DVD Special","2011","2.8"
"574","Princess Jellyfish Specials","4","Brains-Base","","DVD Special","2011","2.8"
"575","F","31","Studio Deen","Cars","Racing","","2.8"
"576","Mylene Farmer: Peut-etre Toi","1","Production I.G","","Music Video","2006","2.8"
"577","Master Keaton OVA","15","MADHOUSE","Adventure","Based on a Manga","","4.3"
"578","Wagnaria!! 2","13","A-1 Pictures","Based on a Manga","Comedy","","4.3"
"579","Working'!!","13","A-1 Pictures","Based on a Manga","Comedy","","4.3"
"580","Hidamari Sketch: Sae Hiro Sotsugyou-hen","2","Shaft","","Other","2013","4.3"
"581","Broken Blade: Fortress of Lamentation","1","Production I.G","Action","Fantasy","","4.3"
"582","Break Blade Movie 6: Doukoku no Toride","1","Production I.G","Action","Fantasy","","4.3"
"583","Mononoke","12","Toei Animation","Abstract","Episodic","","4.3"
"584","Meitantei Conan Movie 8: Ginyoku no kijutsushi","1","TMS Entertainment","Detectives","Mystery","","4.3"
"585","Detective Conan Movie 8: Magician of the Silver Sky","1","TMS Entertainment","Detectives","Mystery","","4.3"
"586","Slayers Next","26","J.C.Staff","Adventure","Based on a Light Novel","","4.3"
